Date,"NZ TOTAL(MW)","NZ TOTAL(MVAR)","NI TOTAL(MW)","NI TOTAL(MVAR)","SI TOTAL(MW)","SI TOTAL(MVAR)","Northland (GZ1) (MW)","Northland (GZ1) (MVAR)","Auckland (GZ2) (MW)","Auckland (GZ2) (MVAR)","Hamilton (GZ3) (MW)","Hamilton (GZ3) (MVAR)","Edgecumbe (GZ4) (MW)","Edgecumbe (GZ4) (MVAR)","Hawkes Bay (GZ5) (MW)","Hawkes Bay (GZ5) (MVAR)","Taranaki (GZ6) (MW)","Taranaki (GZ6) (MVAR)","Bunnythorpe (GZ7) (MW)","Bunnythorpe (GZ7) (MVAR)","Wellington (GZ8) (MW)","Wellington (GZ8) (MVAR)","Nelson (GZ9) (MW)","Nelson (GZ9) (MVAR)","Christchurch (GZ10) (MW)","Christchurch (GZ10) (MVAR)","Canterbury (GZ11) (MW)","Canterbury (GZ11) (MVAR)","West Coast (GZ12) (MW)","West Coast (GZ12) (MVAR)","Otago (GZ13) (MW)","Otago (GZ13) (MVAR)","Southland (GZ14) (MW)","Southland (GZ14) (MVAR)"
"01 Jul 2025 06:35",5141.14,-129.45,3202.85,-154.31,1938.29,24.86,555.81,-61.07,891.40,-35.90,419.17,-39.51,366.71,16.07,219.90,-2.10,127.71,4.05,194.45,-4.85,427.70,-31.00,181.37,0.27,542.70,-51.30,235.16,-56.80,25.78,-3.49,167.44,-11.87,785.84,148.05
"01 Jul 2025 06:40",5218.13,-95.82,3254.74,-129.32,1963.39,33.50,567.78,-59.02,913.50,-18.20,424.91,-38.53,369.89,17.16,219.30,-0.80,129.96,4.23,197.10,-3.86,432.30,-30.30,184.05,0.29,552.30,-47.00,240.66,-54.90,27.02,-2.51,168.50,-11.74,790.86,149.36
"01 Jul 2025 06:45",5283.89,-66.64,3298.77,-114.75,1985.12,48.11,573.50,-57.39,923.10,-11.10,432.22,-36.74,374.37,18.08,221.70,-0.10,131.97,4.89,200.11,-3.83,441.80,-28.56,186.20,8.95,560.50,-43.70,243.16,-54.80,27.13,-2.82,171.01,-11.47,797.12,151.95
"01 Jul 2025 06:50",5335.63,-76.72,3336.17,-116.27,1999.46,39.55,583.50,-55.49,923.30,-20.00,436.23,-35.88,384.00,20.66,225.50,-0.20,133.87,4.78,201.67,-3.14,448.10,-27.00,191.94,-0.28,565.90,-42.20,244.76,-54.80,26.93,-2.68,171.77,-10.60,798.16,150.11
"01 Jul 2025 06:55",5410.14,-53.03,3386.12,-99.52,2024.02,46.49,593.22,-52.42,944.10,-8.20,442.91,-34.86,387.56,20.10,228.00,-0.40,134.71,5.10,204.12,-2.77,451.50,-26.07,193.45,0.22,575.40,-40.80,248.06,-54.10,26.69,-1.91,174.87,-9.52,805.55,152.60
"01 Jul 2025 07:00",5465.15,-41.20,3424.11,-92.89,2041.04,51.69,600.24,-49.11,948.20,-15.80,447.80,-31.95,391.78,22.02,231.70,0.70,136.69,5.60,206.90,-0.01,460.80,-24.34,198.06,2.32,579.70,-39.60,250.76,-53.60,27.78,-1.86,176.96,-9.51,807.78,153.94
"01 Jul 2025 07:05",5534.08,-36.15,3486.01,-80.53,2048.07,44.38,614.19,-45.83,967.40,-13.30,456.95,-29.96,399.09,23.15,233.70,0.80,138.18,6.07,210.30,1.38,466.20,-22.84,197.83,1.20,584.80,-37.70,251.76,-52.30,29.04,-1.80,175.46,-9.91,809.18,144.89
"01 Jul 2025 07:10",5614.35,1.43,3541.13,-57.09,2073.22,58.52,625.26,-40.72,978.90,-8.80,462.00,-27.13,404.05,25.54,237.80,1.40,140.71,6.93,212.51,5.19,479.90,-19.50,202.44,4.52,591.50,-35.20,257.46,-52.00,28.83,-1.33,178.95,-9.19,814.04,151.72
"01 Jul 2025 07:15",5683.54,17.00,3597.83,-44.14,2085.71,61.14,629.46,-38.30,997.70,-1.20,468.35,-26.22,413.84,26.57,240.80,2.30,141.77,6.90,215.71,4.42,490.20,-18.61,207.88,5.55,592.80,-35.10,255.36,-53.10,29.22,-1.99,181.62,-8.12,818.83,153.90
"01 Jul 2025 07:20",5732.50,22.46,3651.75,-35.08,2080.75,57.54,649.87,-36.05,1009.80,0.30,472.56,-24.91,416.07,27.47,243.20,2.30,142.46,6.77,220.49,5.04,497.30,-16.00,208.76,6.44,584.30,-35.70,252.36,-53.40,29.13,-1.84,181.82,-8.83,824.38,150.87
"01 Jul 2025 07:25",5791.90,33.84,3692.85,-26.40,2099.05,60.24,658.23,-35.23,1018.60,0.70,478.96,-23.49,419.96,30.06,244.50,4.10,144.40,7.05,223.60,5.88,504.60,-15.47,210.45,7.40,591.20,-34.10,256.36,-52.30,30.10,-1.76,183.41,-8.33,827.53,149.33
"01 Jul 2025 07:30",5825.10,49.87,3718.26,-15.28,2106.84,65.15,663.10,-33.68,1022.00,1.80,482.34,-22.67,424.34,32.74,246.90,4.90,146.51,7.63,227.87,7.72,505.20,-13.72,212.44,7.81,590.30,-34.60,260.36,-51.00,29.93,-1.42,184.86,-7.78,828.95,152.14
"01 Jul 2025 07:35",5884.39,60.29,3767.90,-5.16,2116.49,65.45,671.58,-28.50,1042.80,10.30,486.95,-22.17,421.71,29.25,250.10,6.50,147.19,7.41,229.37,3.75,518.20,-11.70,213.94,9.06,596.90,-33.60,258.96,-51.70,30.72,-1.41,184.12,-7.84,831.85,150.94
"01 Jul 2025 07:40",5940.08,73.61,3809.44,6.56,2130.64,67.05,677.22,-27.85,1054.20,13.80,492.81,-19.74,432.95,30.51,251.50,7.10,148.97,8.21,231.69,4.96,520.10,-10.43,216.55,9.51,596.30,-33.20,261.56,-51.70,31.48,-1.56,185.08,-7.45,839.67,151.45
"01 Jul 2025 07:45",5959.52,84.84,3831.25,16.78,2128.27,68.06,678.91,-24.71,1056.40,14.80,496.50,-18.08,433.39,30.85,251.60,8.00,151.70,8.07,233.05,5.85,529.70,-8.00,213.25,8.81,594.80,-32.80,260.87,-50.90,31.72,-1.66,185.93,-7.86,841.70,152.47
"01 Jul 2025 07:50",5992.45,89.21,3855.24,20.12,2137.21,69.09,691.26,-24.56,1060.70,16.40,498.93,-18.58,435.83,31.96,255.40,8.40,151.31,8.61,235.01,7.39,526.80,-9.50,219.74,9.42,594.80,-33.10,260.77,-52.10,30.82,-1.39,188.02,-6.98,843.06,153.24
"01 Jul 2025 07:55",6030.20,103.79,3888.36,31.06,2141.84,72.73,693.98,-23.59,1070.20,17.50,502.75,-17.76,438.62,34.99,253.60,8.70,151.35,8.85,236.76,8.29,541.10,-5.92,218.56,9.59,594.50,-31.90,261.88,-51.30,31.16,-0.79,189.32,-6.52,846.42,153.65
"01 Jul 2025 08:00",6039.89,116.93,3896.84,41.12,2143.05,75.81,690.67,-22.49,1084.30,25.20,503.54,-16.27,438.73,33.76,254.60,8.50,152.78,9.75,240.02,9.26,532.20,-6.59,220.16,10.51,594.70,-32.70,259.80,-50.00,30.53,-0.74,190.93,-6.29,846.93,155.03
"01 Jul 2025 08:05",6083.16,128.84,3928.03,46.22,2155.13,82.62,697.24,-20.72,1087.20,24.30,505.20,-16.32,443.08,34.24,255.40,9.20,154.31,9.84,244.90,11.78,540.70,-6.10,219.31,10.45,598.70,-31.10,261.57,-49.70,30.36,-0.66,191.52,-6.47,853.67,160.10
"01 Jul 2025 08:10",6087.85,135.34,3932.08,48.46,2155.77,86.88,699.31,-19.28,1084.50,22.00,509.16,-15.46,443.33,36.25,258.40,8.60,154.13,10.03,242.45,10.92,540.80,-4.60,219.29,11.21,596.50,-30.60,261.37,-48.40,30.73,-0.51,192.61,-5.92,855.27,161.10
"01 Jul 2025 08:15",6113.24,148.16,3950.61,56.82,2162.63,91.34,698.33,-19.47,1095.00,28.30,511.03,-15.03,440.54,35.78,259.10,8.30,154.56,10.42,246.15,12.76,545.90,-4.24,219.45,11.46,601.40,-27.30,259.65,-48.10,31.20,-0.90,194.42,-5.17,856.51,161.35
"01 Jul 2025 08:20",6120.16,152.10,3959.04,57.40,2161.12,94.70,704.17,-17.33,1090.60,23.60,508.56,-15.13,447.33,37.92,258.90,9.80,155.06,10.15,242.82,10.79,551.60,-2.40,216.15,10.97,601.60,-26.40,261.38,-47.20,32.07,-0.52,195.30,-5.33,854.62,163.18
"01 Jul 2025 08:25",6126.86,163.57,3958.16,68.45,2168.70,95.12,698.15,-16.81,1097.50,30.00,506.94,-13.94,444.39,36.86,260.50,10.60,155.28,10.64,247.10,13.20,548.30,-2.10,218.76,11.56,599.80,-26.70,261.84,-46.80,32.54,-0.48,195.34,-5.12,860.42,162.66
"01 Jul 2025 08:30",6125.05,163.12,3956.97,68.83,2168.08,94.29,701.33,-16.38,1097.30,27.00,508.08,-13.39,440.76,37.72,259.50,11.80,154.96,11.30,247.54,13.08,547.50,-2.30,218.35,11.60,599.70,-26.70,261.00,-46.70,33.92,-0.74,196.03,-4.79,859.08,161.62
"01 Jul 2025 08:35",6131.23,167.32,3966.97,73.38,2164.26,93.94,698.90,-16.02,1096.20,29.90,510.37,-13.20,443.62,36.20,262.40,12.00,155.53,11.41,249.65,14.89,550.30,-1.80,219.45,12.88,599.20,-26.80,260.73,-46.80,33.88,-0.77,195.55,-4.85,855.45,160.28
"01 Jul 2025 08:40",6120.18,169.57,3951.41,71.29,2168.77,98.28,690.23,-15.22,1100.10,30.90,512.41,-14.78,436.96,35.93,259.20,12.30,155.65,11.26,246.96,13.00,549.90,-2.10,219.66,13.18,600.90,-26.00,260.36,-46.50,33.57,-0.64,196.00,-4.90,858.28,163.14
"01 Jul 2025 08:45",6115.33,188.27,3951.34,86.02,2163.99,102.25,697.90,-14.79,1093.50,33.30,510.65,-11.90,440.96,39.00,259.30,12.80,154.16,11.39,244.77,15.83,550.10,0.39,221.75,14.03,598.90,-25.70,257.63,-46.00,32.52,-0.57,195.56,-4.47,857.63,164.96
"01 Jul 2025 08:50",6096.30,177.52,3924.85,79.79,2171.45,97.73,690.27,-13.76,1086.90,30.30,510.45,-8.58,437.29,38.95,261.20,12.30,153.90,11.61,242.74,10.17,542.10,-1.20,222.84,14.90,600.90,-25.30,257.63,-45.90,33.23,-0.96,195.79,-4.74,861.06,159.73
"01 Jul 2025 08:55",6085.65,178.30,3917.64,74.72,2168.01,103.58,683.55,-15.27,1086.90,30.50,509.85,-10.02,436.85,36.91,259.20,12.10,152.41,11.12,244.58,10.78,544.30,-1.40,220.44,14.30,602.00,-25.10,258.33,-45.20,32.99,-1.05,195.91,-4.81,858.34,165.44
"01 Jul 2025 09:00",6044.34,174.98,3876.43,73.34,2167.91,101.64,681.71,-15.25,1057.90,28.70,510.98,-11.41,430.96,36.73,259.60,14.90,152.87,11.29,242.21,10.13,540.20,-1.75,222.85,15.11,600.20,-25.40,258.52,-45.00,32.65,-1.38,196.15,-4.94,857.54,163.25
"01 Jul 2025 09:05",6044.41,179.47,3868.42,78.73,2175.99,100.74,678.68,-15.49,1056.60,28.60,507.97,-8.13,429.80,36.29,260.90,16.10,152.33,11.18,242.54,11.08,539.60,-0.90,229.73,15.24,598.10,-25.00,255.65,-43.70,32.89,-0.42,193.81,-5.15,865.81,159.77
"01 Jul 2025 09:10",6012.08,177.77,3855.20,76.95,2156.88,100.82,677.52,-16.02,1052.90,29.30,510.59,-7.45,428.35,36.12,260.30,15.70,151.85,10.64,238.19,10.27,535.50,-1.61,221.25,14.51,597.60,-25.20,255.53,-43.90,32.50,-0.63,194.28,-5.44,855.72,161.48
"01 Jul 2025 09:15",5992.58,177.13,3839.59,76.22,2152.99,100.91,667.80,-15.60,1052.00,28.20,512.52,-6.96,425.54,35.99,259.50,14.90,151.23,11.10,237.60,10.35,533.40,-1.76,224.16,14.51,595.30,-25.40,255.17,-42.80,32.32,-0.56,192.21,-5.54,853.83,160.70
"01 Jul 2025 09:20",5969.43,177.65,3812.29,75.91,2157.14,101.74,661.50,-14.92,1043.50,27.20,509.89,-8.04,424.90,38.37,256.00,15.30,149.68,10.62,236.92,9.78,529.90,-2.40,220.97,14.52,597.00,-24.30,260.77,-40.80,31.94,-0.82,192.84,-5.18,853.62,158.32
"01 Jul 2025 09:25",5972.22,175.39,3819.57,74.88,2152.65,100.51,662.78,-13.81,1057.90,26.90,509.56,-7.12,417.59,35.22,260.20,16.00,148.26,10.80,236.48,9.11,526.80,-2.22,212.87,13.54,604.70,-24.30,259.61,-40.70,33.34,-0.74,190.39,-4.98,851.74,157.69
"01 Jul 2025 09:30",5940.54,166.10,3792.57,64.99,2147.97,101.11,659.80,-15.54,1052.20,24.50,507.22,-8.66,407.71,32.99,257.80,15.40,147.64,10.58,236.20,8.72,524.00,-3.00,215.14,13.80,606.10,-24.10,256.02,-41.30,32.31,-1.53,190.17,-5.02,848.23,159.26
"01 Jul 2025 09:35",5924.74,184.16,3781.42,81.30,2143.32,102.86,651.70,-9.79,1058.50,29.30,502.83,-8.88,413.66,36.95,252.70,16.50,147.86,10.52,233.67,9.37,520.50,-2.67,215.64,15.49,603.60,-24.50,254.79,-40.10,34.28,-1.48,187.37,-6.13,847.64,159.58
"01 Jul 2025 09:40",5902.59,182.99,3758.40,78.62,2144.19,104.37,648.65,-15.38,1053.30,30.70,502.97,-7.70,410.71,36.98,253.70,16.30,147.45,10.91,229.82,11.41,511.80,-4.60,216.87,15.14,600.40,-23.40,259.72,-39.30,33.51,-1.21,188.24,-4.98,845.45,158.12
"01 Jul 2025 09:45",5883.60,172.08,3750.09,71.08,2133.51,101.00,641.36,-15.51,1053.20,30.00,503.37,-11.08,410.02,36.49,252.70,15.90,146.09,11.05,231.85,9.13,511.50,-4.90,211.06,14.39,599.20,-23.40,255.58,-38.30,34.03,-1.07,186.46,-6.06,847.18,155.44
"01 Jul 2025 09:50",5855.64,171.42,3723.93,69.74,2131.71,101.68,632.75,-16.88,1053.70,30.40,496.63,-9.94,407.72,37.56,251.70,15.00,144.97,9.51,228.06,8.59,508.40,-4.50,211.15,15.63,598.90,-24.20,255.79,-38.80,33.05,-0.63,186.45,-6.48,846.37,156.16
"01 Jul 2025 09:55",5840.43,166.55,3718.03,64.44,2122.40,102.11,633.95,-17.71,1052.80,32.20,497.28,-12.75,402.22,34.58,252.60,14.80,145.19,9.47,230.49,10.55,503.50,-6.70,203.77,14.02,603.20,-23.90,256.65,-37.40,32.93,-0.78,183.73,-7.00,842.12,157.17
"01 Jul 2025 10:00",5803.06,157.00,3689.08,58.40,2113.98,98.60,623.77,-18.77,1042.60,29.20,494.67,-14.05,406.71,36.38,250.50,14.70,143.94,9.58,225.89,7.36,501.00,-6.00,203.54,13.43,600.80,-24.80,254.53,-37.10,33.10,-0.59,183.75,-6.91,838.26,154.57
"01 Jul 2025 10:05",5786.25,155.46,3680.44,56.29,2105.81,99.17,620.36,-19.78,1049.20,30.50,492.39,-14.96,403.34,36.80,251.90,14.80,143.34,9.29,223.51,7.30,496.40,-7.66,209.87,14.15,590.60,-25.80,252.28,-36.60,32.64,-0.89,185.82,-6.15,834.60,154.46
"01 Jul 2025 10:10",5736.02,161.39,3622.70,59.65,2113.32,101.74,619.29,-20.35,1012.50,33.20,489.01,-12.27,396.85,34.73,248.70,15.20,141.30,9.17,221.45,7.07,493.60,-7.10,207.75,14.46,599.20,-24.50,253.33,-36.40,31.30,-0.28,185.23,-6.50,836.51,154.96
"01 Jul 2025 10:15",5714.50,136.65,3611.46,37.78,2103.04,98.87,618.83,-25.11,1012.10,20.60,486.49,-15.45,397.48,34.29,246.60,14.20,140.73,8.96,220.03,6.99,489.20,-6.70,203.89,14.74,594.80,-21.20,258.13,-36.80,30.01,-1.07,181.92,-7.67,834.29,150.87
"01 Jul 2025 10:20",5669.83,145.34,3590.77,41.35,2079.06,103.99,611.33,-22.29,1006.20,20.90,486.84,-13.19,391.11,31.73,246.90,14.80,140.63,9.38,219.26,7.32,488.50,-7.30,199.94,13.98,593.80,-20.10,245.76,-36.90,30.05,-0.71,181.64,-7.26,827.87,154.98
"01 Jul 2025 10:25",5648.08,150.54,3566.92,45.90,2081.16,104.64,606.93,-20.75,1003.70,20.70,481.98,-12.04,388.22,32.30,244.90,14.90,139.76,9.32,222.63,9.77,478.80,-8.30,198.37,13.88,596.20,-18.30,250.55,-36.80,29.45,-0.64,177.26,-7.48,829.33,153.98
"01 Jul 2025 10:30",5637.51,162.70,3558.26,54.94,2079.25,107.76,602.19,-19.76,1009.70,27.10,480.28,-13.22,381.86,32.64,245.50,16.90,139.83,10.22,217.30,7.56,481.60,-6.50,195.47,14.12,592.40,-19.20,258.81,-36.20,28.94,-0.02,173.82,-7.62,829.81,156.68
"01 Jul 2025 10:35",5550.44,143.58,3557.47,58.36,1992.97,85.22,607.49,-18.74,1009.00,26.70,480.55,-12.24,381.66,36.86,242.50,13.70,138.83,9.92,218.04,9.26,479.40,-7.10,199.34,14.79,592.80,-20.20,251.79,-35.50,30.40,0.05,173.83,-7.68,744.81,133.76
"01 Jul 2025 10:40",5431.41,93.74,3537.49,58.12,1893.92,35.62,603.84,-17.65,1009.80,26.70,477.28,-12.47,376.63,36.59,243.30,13.30,137.62,10.07,214.22,9.28,474.80,-7.70,195.74,14.06,590.40,-20.90,253.55,-36.90,28.84,0.01,170.50,-7.70,654.89,87.05
"01 Jul 2025 10:45",5405.23,97.61,3515.31,57.42,1889.92,40.19,595.92,-17.85,1005.50,24.60,470.74,-11.07,375.10,37.50,244.30,13.90,138.16,10.04,214.39,8.80,471.20,-8.50,191.97,14.29,587.00,-21.30,257.78,-36.90,29.31,0.01,170.79,-6.55,653.07,90.64
"01 Jul 2025 10:50",5523.56,158.67,3500.84,60.28,2022.72,98.39,597.85,-17.48,1002.20,25.20,470.74,-8.83,374.72,36.44,238.60,13.70,136.94,10.08,212.69,9.77,467.10,-8.60,191.44,15.12,583.60,-18.30,252.78,-37.40,30.85,0.08,167.66,-7.17,796.39,146.06
"01 Jul 2025 10:55",5539.29,147.36,3483.53,57.37,2055.76,89.99,596.11,-18.16,999.50,26.30,465.06,-9.21,372.89,35.32,236.50,13.00,137.04,9.59,212.23,9.93,464.20,-9.40,190.71,15.35,580.60,-19.10,257.06,-36.20,31.02,0.35,165.01,-8.20,831.36,137.79
"01 Jul 2025 11:00",5506.80,162.62,3467.08,55.54,2039.72,107.08,585.50,-18.06,1004.50,26.80,465.58,-9.49,368.26,34.23,237.30,13.00,135.27,9.46,209.67,9.30,461.00,-9.70,188.05,14.51,577.30,-19.40,257.97,-34.50,30.53,0.50,161.76,-8.75,824.11,154.72
"01 Jul 2025 11:05",5506.75,176.60,3473.46,60.75,2033.29,115.85,588.99,-16.34,1008.30,30.40,462.94,-9.86,365.07,33.70,239.30,12.90,135.25,10.06,210.21,10.39,463.40,-10.50,188.03,15.12,571.50,-20.70,254.09,-35.70,30.87,0.11,162.32,-9.11,826.48,166.13
"01 Jul 2025 11:10",5478.73,181.40,3467.79,67.61,2010.94,113.79,591.42,-16.58,1006.70,32.40,459.98,-8.00,369.98,36.29,236.10,13.50,135.68,9.83,209.93,9.97,458.00,-9.80,184.67,15.14,562.40,-22.00,249.84,-35.80,30.01,0.72,161.47,-10.07,822.55,165.80
"01 Jul 2025 11:15",5451.16,162.07,3455.32,55.65,1995.84,106.42,596.24,-20.39,999.10,27.10,458.11,-9.59,365.61,34.65,236.50,12.70,135.00,11.47,208.16,10.21,456.60,-10.50,182.37,14.21,555.80,-24.50,246.77,-36.10,29.88,0.36,159.57,-10.32,821.45,162.77
"01 Jul 2025 11:20",5409.38,153.11,3439.04,49.19,1970.34,103.92,592.22,-23.23,999.50,27.50,457.37,-10.60,362.03,33.99,232.20,11.60,135.21,10.53,207.01,9.90,453.50,-10.50,180.94,14.25,548.00,-26.00,239.69,-35.30,29.76,0.50,158.18,-10.60,813.77,161.07
"01 Jul 2025 11:25",5378.36,147.75,3421.28,48.54,1957.08,99.21,586.79,-23.33,1001.40,29.90,453.92,-9.75,358.94,33.52,231.50,11.20,133.52,9.84,206.01,8.76,449.20,-11.60,179.54,15.44,538.30,-27.80,236.75,-37.00,29.34,0.35,156.91,-10.53,816.24,158.75
"01 Jul 2025 11:30",5345.64,150.98,3405.68,50.80,1939.96,100.18,583.46,-21.69,994.30,28.20,452.20,-10.12,359.98,33.27,228.10,12.50,132.90,10.00,207.94,8.82,446.80,-10.18,176.93,15.07,532.10,-28.10,233.34,-36.80,28.05,0.11,155.98,-10.15,813.56,160.05
"01 Jul 2025 11:35",5346.31,161.61,3412.04,64.93,1934.27,96.68,587.12,-18.78,1007.40,37.50,446.30,-10.48,359.64,34.33,229.90,11.70,134.03,10.84,203.05,10.92,444.60,-11.10,176.18,15.27,528.20,-30.10,230.42,-36.50,28.20,0.63,152.44,-11.27,818.83,158.65
"01 Jul 2025 11:40",5338.39,155.76,3410.63,58.10,1927.76,97.66,587.76,-18.16,1012.80,32.70,442.35,-11.08,357.62,34.55,227.10,11.20,135.03,11.18,201.97,8.51,446.00,-10.80,175.74,15.17,523.90,-31.70,227.28,-37.00,27.68,0.53,158.42,-9.89,814.74,160.55
"01 Jul 2025 11:45",5317.39,148.91,3401.44,54.35,1915.95,94.56,588.89,-18.96,1010.70,35.50,442.64,-11.41,356.16,33.55,224.80,10.70,133.79,10.28,201.96,7.09,442.50,-12.40,173.94,15.64,513.80,-35.50,226.50,-37.60,27.83,0.70,158.67,-10.05,815.21,161.37
"01 Jul 2025 11:50",5284.98,140.44,3380.30,43.81,1904.68,96.63,587.88,-19.24,1001.70,22.80,436.81,-11.67,354.90,33.87,225.20,11.50,133.79,10.52,201.02,7.43,439.00,-11.40,171.86,15.32,509.60,-36.40,224.60,-37.30,27.97,0.58,157.28,-9.73,813.37,164.16
"01 Jul 2025 11:55",5278.65,138.79,3383.05,45.12,1895.60,93.67,587.35,-19.96,1006.10,26.70,433.88,-13.26,355.84,32.82,226.20,11.70,133.12,10.69,200.46,8.66,440.10,-12.23,169.75,14.75,503.50,-37.50,223.23,-37.40,28.08,0.45,156.19,-10.31,814.85,163.68
"01 Jul 2025 12:00",5270.01,132.93,3390.95,46.38,1879.06,86.55,582.34,-19.60,1025.60,31.50,430.25,-14.28,356.99,32.76,225.10,11.00,133.09,10.39,200.88,7.64,436.70,-13.03,168.56,13.99,495.70,-39.80,219.11,-38.80,27.77,0.35,154.83,-10.75,813.09,161.56
"01 Jul 2025 12:05",5261.80,115.22,3395.38,34.46,1866.42,80.76,583.30,-20.09,1031.90,23.30,428.63,-16.27,355.50,34.52,225.40,10.50,134.90,9.12,201.15,6.98,434.60,-13.60,165.54,11.89,496.00,-40.50,213.54,-40.30,26.82,0.18,156.03,-10.19,808.49,159.68
"01 Jul 2025 12:10",5252.87,119.03,3389.65,38.43,1863.22,80.60,580.08,-19.77,1034.20,24.10,431.64,-15.43,349.87,35.16,222.20,10.90,134.26,9.17,201.10,7.70,436.30,-13.40,165.39,11.87,492.80,-40.80,213.61,-40.40,27.31,0.53,152.74,-11.28,811.37,160.68
"01 Jul 2025 12:15",5223.32,117.15,3378.44,36.67,1844.88,80.48,581.36,-18.76,1029.50,23.50,430.96,-14.29,351.71,34.35,218.30,9.30,135.12,9.00,198.29,7.08,433.20,-13.51,164.05,12.33,485.60,-41.30,211.60,-40.30,26.53,0.01,150.59,-12.13,806.51,161.87
"01 Jul 2025 12:20",5214.93,108.40,3370.16,31.09,1844.77,77.31,579.95,-20.39,1029.20,23.40,429.34,-14.45,346.37,30.50,219.30,9.70,134.73,9.09,196.47,7.24,434.80,-14.00,164.14,11.97,486.30,-42.60,211.93,-41.30,26.91,-0.08,149.40,-11.99,806.09,161.31
"01 Jul 2025 12:25",5196.70,104.74,3361.91,30.32,1834.79,74.42,582.63,-19.79,1024.70,23.80,428.44,-18.15,346.33,31.09,220.10,10.10,133.96,9.62,196.05,7.75,429.70,-14.10,161.69,12.46,481.30,-43.40,208.81,-40.80,26.52,0.20,148.71,-11.55,807.76,157.51
"01 Jul 2025 12:30",5180.98,88.42,3356.69,20.45,1824.29,67.97,577.18,-24.17,1028.90,26.60,428.65,-18.40,346.32,28.27,218.40,8.10,133.14,8.86,195.60,6.04,428.50,-14.85,162.77,11.93,475.00,-45.20,206.89,-41.50,26.47,0.05,147.59,-12.20,805.57,154.89
"01 Jul 2025 12:35",5168.97,87.01,3349.75,20.71,1819.22,66.30,573.36,-23.68,1026.50,25.70,424.92,-19.91,348.41,28.57,218.90,7.90,133.65,9.03,196.11,7.10,427.90,-14.00,163.93,10.51,473.20,-46.80,207.12,-40.70,25.59,0.37,146.70,-12.13,802.68,155.05
"01 Jul 2025 12:40",5166.90,84.59,3356.27,25.42,1810.63,59.17,576.47,-21.99,1032.20,31.20,425.80,-19.76,346.62,27.93,215.70,7.80,133.68,8.86,196.40,5.98,429.40,-14.60,161.05,10.78,470.70,-46.20,205.00,-41.30,25.71,0.18,147.14,-12.66,801.03,148.37
"01 Jul 2025 12:45",5153.81,87.84,3347.81,27.88,1806.00,59.96,565.06,-24.63,1035.40,31.00,427.03,-17.05,351.56,29.37,215.20,7.60,129.72,8.69,194.34,7.20,429.50,-14.30,162.33,11.11,466.20,-46.50,203.21,-41.10,26.04,0.40,146.38,-13.53,801.84,149.58
"01 Jul 2025 12:50",5134.44,90.91,3330.22,29.70,1804.22,61.21,564.93,-22.88,1022.80,26.10,425.75,-15.91,349.26,30.62,216.80,8.50,129.30,9.07,197.28,7.50,424.10,-13.30,162.94,11.61,465.30,-46.60,203.00,-41.10,26.13,0.42,146.53,-12.85,800.32,149.73
"01 Jul 2025 12:55",5142.44,104.26,3338.81,38.90,1803.63,65.36,568.70,-23.68,1029.00,31.30,424.64,-15.71,352.48,34.84,215.80,8.60,130.05,8.98,196.64,7.67,421.50,-13.10,161.39,12.38,465.30,-45.90,205.64,-39.90,26.08,0.66,145.68,-13.47,799.54,151.59
"01 Jul 2025 13:00",5117.98,93.12,3319.58,29.83,1798.40,63.29,567.27,-20.80,1021.20,26.50,420.43,-16.75,347.46,29.11,216.80,9.00,130.69,9.21,191.43,5.86,424.30,-12.30,160.77,12.51,459.90,-48.20,205.27,-40.30,25.64,0.00,149.17,-12.35,797.65,151.63
"01 Jul 2025 13:05",5121.96,85.77,3322.53,22.77,1799.43,63.00,563.50,-23.67,1021.60,24.80,420.57,-16.19,345.69,28.63,218.40,7.30,131.15,9.05,193.32,5.84,428.30,-12.99,159.47,12.69,459.90,-48.00,206.74,-39.80,25.97,0.34,150.86,-11.30,796.49,149.07
"01 Jul 2025 13:10",5103.32,92.59,3315.78,34.28,1787.54,58.31,563.86,-22.31,1018.60,25.30,418.23,-14.68,352.07,34.79,216.70,8.90,131.47,9.77,191.05,5.61,423.80,-13.10,160.77,13.26,453.70,-48.90,204.95,-38.60,25.97,0.38,147.36,-12.10,794.79,144.27
"01 Jul 2025 13:15",5091.48,92.31,3307.88,32.49,1783.60,59.82,561.73,-22.81,1018.60,24.30,416.77,-15.23,352.43,32.94,217.10,8.90,131.42,10.10,189.33,7.19,420.50,-12.90,162.49,13.93,449.00,-46.50,202.49,-39.60,25.44,0.25,145.26,-13.50,798.92,145.24
"01 Jul 2025 13:20",5087.04,85.95,3309.29,27.77,1777.75,58.18,565.91,-23.83,1022.50,28.10,413.29,-15.60,345.80,29.57,218.60,7.90,131.96,10.41,189.73,5.56,421.50,-14.34,161.34,13.87,446.70,-47.40,200.97,-39.50,25.48,0.22,147.96,-11.87,795.30,142.86
"01 Jul 2025 13:25",5067.85,87.14,3303.88,31.16,1763.97,55.98,563.94,-25.44,1027.70,32.20,411.57,-17.14,344.26,31.84,213.70,8.50,132.86,10.35,189.75,5.15,420.10,-14.30,160.10,13.45,443.40,-49.10,200.23,-39.20,25.04,0.35,145.96,-12.66,789.24,143.14
