report_date,period_type,region,data_source,dataset_description,load_timestamp,..,111,124,1342,159,175,209,21,257,27,464,49,52,66,877,93
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,197.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,254.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,354.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,519.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,161.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,608.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,109.0,,,,,,,,,,,,,,,
2012-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,4152.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1655.0,
2012-02-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1595.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,79.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,267.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,105.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,118.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,40.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,42.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,95.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,112.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,179.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,82.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,261.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,54.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1433.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,102.0,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,315.0,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,182.0,,,,,,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,162.0,,,,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,97.0,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,124.0
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,175.0,,,,,,,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,119.0,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,223.0,,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,58.0,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,175.0,,,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,44.0,,,,,,,,
2012-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1776.0,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,977.0,,,,,
2012-02-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1003.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,582.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,287.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,280.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,136.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,166.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,271.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,231.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,402.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,140.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,436.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,97.0,,,,,,,,,,,,,,,
2012-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,3209.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1614.0,
2012-03-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1591.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,63.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,284.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,93.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,108.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,39.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,35.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,91.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,88.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,168.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,74.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,228.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,47.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1317.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,80.0,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,336.0,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,180.0,,,,,,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,153.0,,,,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,84.0,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,140.0
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,175.0,,,,,,,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,107.0,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,224.0,,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,49.0,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,186.0,,,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,39.0,,,,,,,,
2012-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1754.0,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,990.0,,,,,
2012-03-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,996.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,620.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,274.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,261.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,123.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,175.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,266.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,195.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,392.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,123.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,414.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,86.0,,,,,,,,,,,,,,,
2012-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,3071.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1559.0,
2012-04-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1589.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,48.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,232.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,68.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,90.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,21.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,23.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,62.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,58.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,126.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,53.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,191.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,31.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1003.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,78.0,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,304.0,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,172.0,,,,,,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,173.0,,,,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,69.0,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,114.0
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,147.0,,,,,,,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,93.0,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,216.0,,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,49.0,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,200.0,,,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,39.0,,,,,,,,
2012-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1656.0,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1000.0,,,,,
2012-04-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,996.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,537.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,240.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,263.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,90.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,137.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,209.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,151.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,343.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,103.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,391.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,69.0,,,,,,,,,,,,,,,
2012-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,2659.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1571.0,
2012-05-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1588.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,31.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,191.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,42.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,62.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,14.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,13.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,50.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,32.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,78.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,28.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,113.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,15.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,669.0,,,,,,,,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,49.0,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,267.0,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,118.0,,,,,,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,110.0,,,,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,52.0,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,86.0
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,138.0,,,,,,,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,59.0,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,164.0,,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,29.0,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,124.0,,,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,27.0,,,,,,,,
2012-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1224.0,,,,,,,,,,,,
2012-05-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,989.0,,,,,
2012-05-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1000.0,,,,,,,,,,,,,,,
